theta_in,theta_out,d_in_mm,d_out_mm,px_mm,py_mm,pz_mm,qx,qy,qz,qw
0.0,0.0,8.88888888888889,0.0,-66.25768280029297,273.0404357910156,-295.66607666015625,0.7065309882164001,-0.04519791528582573,0.0,0.706237256526947
0.0,0.0,8.88888888888889,0.0,-67.21976470947266,271.80609130859375,-295.45367431640625,0.7037522792816162,-0.04209333658218384,0.0,0.7091973423957825
0.0,0.0,8.88888888888889,0.0,-67.21976470947266,271.80609130859375,-295.45367431640625,0.7037522792816162,-0.04209333658218384,0.0,0.7091973423957825
0.0,0.0,8.88888888888889,0.0,-66.417236328125,271.981201171875,-295.35943603515625,0.7047249674797058,-0.04312436655163765,0.0,0.7081688642501831
0.0,0.0,8.88888888888889,0.0,-67.21803283691406,272.0799255371094,-295.26348876953125,0.7048720121383667,-0.04109155014157295,0.0,0.708143413066864
0.0,0.0,8.88888888888889,0.0,-67.09115600585938,270.6734313964844,-295.20660400390625,0.7014453411102295,-0.039606448262929916,0.0,0.7116219401359558
0.0,0.0,8.88888888888889,0.0,-67.19422149658203,269.8282470703125,-295.60528564453125,0.6993122100830078,-0.03863060474395752,0.0,0.7137717604637146
0.0,0.0,8.88888888888889,0.0,-67.19422149658203,269.8282470703125,-295.60528564453125,0.6993122100830078,-0.03863060474395752,0.0,0.7137717604637146
0.0,0.0,8.88888888888889,0.0,-67.62622833251953,270.41900634765625,-295.45965576171875,0.7004637718200684,-0.038422513753175735,0.0,0.7126530408859253
0.0,0.0,8.88888888888889,0.0,-67.98721313476562,271.3006591796875,-295.3968811035156,0.7025039792060852,-0.03818618506193161,0.0,0.710654616355896
0.0,0.0,8.88888888888889,0.0,-68.7776107788086,271.6607360839844,-295.8323974609375,0.7030636668205261,-0.03585630655288696,0.0,0.7102223038673401
0.0,0.0,8.88888888888889,0.0,-69.80187225341797,271.3310852050781,-295.9176940917969,0.701882541179657,-0.03351995348930359,0.0,0.7115035057067871
0.0,0.0,8.88888888888889,0.0,-69.80187225341797,271.3310852050781,-295.9176940917969,0.701882541179657,-0.03351995348930359,0.0,0.7115035057067871
0.0,0.0,8.88888888888889,0.0,-68.5234603881836,272.6202697753906,-295.73065185546875,0.7054482698440552,-0.038199979811906815,0.0,0.7077312469482422
0.0,0.0,8.88888888888889,0.0,-69.43646240234375,271.9903564453125,-295.81982421875,0.7036243677139282,-0.036053434014320374,0.0,0.7096569538116455
0.0,0.0,8.88888888888889,0.0,-68.81999969482422,271.766357421875,-295.9427185058594,0.7031536102294922,-0.03769557550549507,0.0,0.7100380659103394
0.0,0.0,8.88888888888889,0.0,-68.7442855834961,272.663818359375,-295.83563232421875,0.7053402662277222,-0.038606852293014526,0.0,0.7078167796134949
0.0,0.0,8.88888888888889,0.0,-68.7442855834961,272.663818359375,-295.83563232421875,0.7053402662277222,-0.038606852293014526,0.0,0.7078167796134949
0.0,0.0,8.88888888888889,0.0,-68.54407501220703,272.583251953125,-295.6178894042969,0.7056424021720886,-0.039682503789663315,0.0,0.707456111907959
0.0,0.0,12.777777777777779,0.0,-67.37430572509766,273.68060302734375,-295.3922424316406,0.7085667848587036,-0.0404968224465847,0.0,0.704480767250061
0.0,0.0,12.777777777777779,0.0,-67.65583038330078,272.9774169921875,-295.3487854003906,0.7069772481918335,-0.038605161011219025,0.0,0.7061817646026611
0.0,0.0,12.777777777777779,0.0,-67.837158203125,272.3804626464844,-295.3948059082031,0.7055720686912537,-0.03772054985165596,0.0,0.7076336145401001
0.0,0.0,12.777777777777779,0.0,-67.837158203125,272.3804626464844,-295.3948059082031,0.7055720686912537,-0.03772054985165596,0.0,0.7076336145401001
0.0,0.0,12.777777777777779,0.0,-68.09683227539062,271.0679016113281,-295.92596435546875,0.7016541361808777,-0.036109812557697296,0.0,0.7116020917892456
0.0,0.0,12.777777777777779,0.0,-67.99629974365234,270.9833068847656,-296.12255859375,0.7010114192962646,-0.037108417600393295,0.0,0.7121838927268982
0.0,0.0,12.777777777777779,0.0,-66.87493133544922,271.2203674316406,-296.0841369628906,0.7016986608505249,-0.04072047770023346,0.0,0.7113092541694641
